5110;55S0;IN-TRANSIT;OWN;PICKUP;
5110;5610;IN-TRANSIT;OWN;PICKUP;
5110;5620;IN-TRANSIT;OWN;PICKUP;
5110;5640;IN-TRANSIT;OWN;PICKUP;
5110;5650;IN-TRANSIT;OWN;PICKUP;
5110;5660;IN-TRANSIT;OWN;PICKUP;
5110;5720;IN-TRANSIT;OWN;PICKUP;
5110;5740;IN-TRANSIT;OWN;PICKUP;
5110;5750;IN-TRANSIT;OWN;PICKUP;
5110;5760;IN-TRANSIT;OWN;PICKUP;
5110;57B0;IN-TRANSIT;OWN;PICKUP;
5110;57D0;IN-TRANSIT;OWN;PICKUP;
5110;5810;IN-TRANSIT;OWN;PICKUP;
5110;5820;IN-TRANSIT;OWN;PICKUP;
5110;5840;IN-TRANSIT;OWN;PICKUP;
5110;5850;IN-TRANSIT;OWN;PICKUP;
5110;5870;IN-TRANSIT;OWN;PICKUP;
5110;5880;IN-TRANSIT;OWN;PICKUP;
5110;5920;IN-TRANSIT;OWN;PICKUP;
5110;5930;IN-TRANSIT;OWN;PICKUP;
5110;5950;IN-TRANSIT;OWN;PICKUP;
5110;5020;IN-TRANSIT;;;
5110;5030;IN-TRANSIT;;;
5110;5040;IN-TRANSIT;;;
5110;5050;IN-TRANSIT;;;
5110;5060;IN-TRANSIT;;;
5110;5070;IN-TRANSIT;;;
5110;5080;IN-TRANSIT;;;
5110;5090;IN-TRANSIT;;;
5110;50A0;IN-TRANSIT;;;
5110;5300;IN-TRANSIT;;;
5110;5600;IN-TRANSIT;;;
5110;5700;IN-TRANSIT;;;
5110;5800;IN-TRANSIT;;;
5110;5900;IN-TRANSIT;;;
5110;5A20;IN-TRANSIT;;;
5110;M_VIRTUAL;IN-TRANSIT;;;
5110;5000;IN-TRANSIT;;;
5110;5010;IN-TRANSIT;;;
5110;ON-BOARD;IN-TRANSIT;;;
5120;5110;IN-TRANSIT;;;
5120;5130;IN-TRANSIT;;;
5120;5140;IN-TRANSIT;;;
5120;5150;IN-TRANSIT;;;
5120;5160;IN-TRANSIT;;;
5120;5170;IN-TRANSIT;;;
5120;5180;IN-TRANSIT;;;
5120;5190;IN-TRANSIT;;;
5120;51C0;IN-TRANSIT;;;
5120;51D0;IN-TRANSIT;;;
5120;51E0;IN-TRANSIT;;;
5120;51H0;IN-TRANSIT;;;
5120;51K0;IN-TRANSIT;;;
5120;51M0;IN-TRANSIT;;;
5120;51R0;IN-TRANSIT;;;
5120;51S0;IN-TRANSIT;;;
5120;51U0;IN-TRANSIT;;;
5120;51V0;IN-TRANSIT;;;
5120;5310;IN-TRANSIT;;;
5120;5330;IN-TRANSIT;;;
5120;5430;IN-TRANSIT;;;
5120;5440;IN-TRANSIT;;;
5120;5480;IN-TRANSIT;;;
5120;54E0;IN-TRANSIT;;;
5120;5510;IN-TRANSIT;;;
5120;5550;IN-TRANSIT;;;
5120;5570;IN-TRANSIT;;;
5120;5590;IN-TRANSIT;;;
5120;55M0;IN-TRANSIT;;;
5120;5630;IN-TRANSIT;;;
5120;5670;IN-TRANSIT;;;
5120;5680;IN-TRANSIT;;;
5120;5690;IN-TRANSIT;;;
5120;56B0;IN-TRANSIT;;;
5120;5710;IN-TRANSIT;;;
5120;5730;IN-TRANSIT;;;
5120;5790;IN-TRANSIT;;;
5120;57C0;IN-TRANSIT;;;
5120;5830;IN-TRANSIT;;;
5120;5860;IN-TRANSIT;;;
5120;5890;IN-TRANSIT;;;
5120;5970;IN-TRANSIT;;;
5120;5A50;IN-TRANSIT;;;
5120;5C10;IN-TRANSIT;;;
5120;5C30;IN-TRANSIT;;;
5120;5C40;IN-TRANSIT;;;
5120;5C50;IN-TRANSIT;;;
5120;5D00;IN-TRANSIT;;;
5120;5MA0;IN-TRANSIT;;;
5120;MT_DDL;IN-TRANSIT;;;
5120;5200;IN-TRANSIT;OWN;PICKUP;
5120;5210;IN-TRANSIT;OWN;PICKUP;
5120;5220;IN-TRANSIT;OWN;PICKUP;
5120;5230;IN-TRANSIT;OWN;PICKUP;
5120;5240;IN-TRANSIT;OWN;PICKUP;
5120;5250;IN-TRANSIT;OWN;PICKUP;
5120;5260;IN-TRANSIT;OWN;PICKUP;
5120;5280;IN-TRANSIT;OWN;PICKUP;
5120;5290;IN-TRANSIT;OWN;PICKUP;
5120;52B0;IN-TRANSIT;OWN;PICKUP;
5120;52C0;IN-TRANSIT;OWN;PICKUP;
5120;52D0;IN-TRANSIT;OWN;PICKUP;
5120;52E0;IN-TRANSIT;OWN;PICKUP;
5120;52H0;IN-TRANSIT;OWN;PICKUP;
5120;52K0;IN-TRANSIT;OWN;PICKUP;
5120;52M0;IN-TRANSIT;OWN;PICKUP;
5120;52P0;IN-TRANSIT;OWN;PICKUP;
5120;52R0;IN-TRANSIT;OWN;PICKUP;
5120;52T0;IN-TRANSIT;OWN;PICKUP;
5120;52V0;IN-TRANSIT;OWN;PICKUP;
5120;5320;IN-TRANSIT;OWN;PICKUP;
5120;5340;IN-TRANSIT;OWN;PICKUP;
5120;5380;IN-TRANSIT;OWN;PICKUP;
5120;5400;IN-TRANSIT;OWN;PICKUP;
5120;5410;IN-TRANSIT;OWN;PICKUP;
5120;5420;IN-TRANSIT;OWN;PICKUP;
5120;5450;IN-TRANSIT;OWN;PICKUP;
5120;5460;IN-TRANSIT;OWN;PICKUP;
5120;5490;IN-TRANSIT;OWN;PICKUP;
5120;5500;IN-TRANSIT;OWN;PICKUP;
5120;5520;IN-TRANSIT;OWN;PICKUP;
5120;5540;IN-TRANSIT;OWN;PICKUP;
5120;5560;IN-TRANSIT;OWN;PICKUP;
5120;5580;IN-TRANSIT;OWN;PICKUP;
5120;55C0;IN-TRANSIT;OWN;PICKUP;
5120;55E0;IN-TRANSIT;OWN;PICKUP;
5120;55F0;IN-TRANSIT;OWN;PICKUP;
5120;55G0;IN-TRANSIT;OWN;PICKUP;
5120;55H0;IN-TRANSIT;OWN;PICKUP;
5120;55K0;IN-TRANSIT;OWN;PICKUP;
5120;55N0;IN-TRANSIT;OWN;PICKUP;
5120;55P0;IN-TRANSIT;OWN;PICKUP;
5120;55S0;IN-TRANSIT;OWN;PICKUP;
5120;5610;IN-TRANSIT;OWN;PICKUP;
5120;5620;IN-TRANSIT;OWN;PICKUP;
5120;5640;IN-TRANSIT;OWN;PICKUP;
5120;5650;IN-TRANSIT;OWN;PICKUP;
5120;5660;IN-TRANSIT;OWN;PICKUP;
5120;5720;IN-TRANSIT;OWN;PICKUP;
5120;5740;IN-TRANSIT;OWN;PICKUP;
5120;5750;IN-TRANSIT;OWN;PICKUP;
5120;5760;IN-TRANSIT;OWN;PICKUP;
5120;57B0;IN-TRANSIT;OWN;PICKUP;
5120;57D0;IN-TRANSIT;OWN;PICKUP;
5120;5810;IN-TRANSIT;OWN;PICKUP;
5120;5820;IN-TRANSIT;OWN;PICKUP;
5120;5840;IN-TRANSIT;OWN;PICKUP;
5120;5850;IN-TRANSIT;OWN;PICKUP;
5120;5870;IN-TRANSIT;OWN;PICKUP;
5120;5880;IN-TRANSIT;OWN;PICKUP;
5120;5920;IN-TRANSIT;OWN;PICKUP;
5120;5930;IN-TRANSIT;OWN;PICKUP;
5120;5950;IN-TRANSIT;OWN;PICKUP;
5120;5020;IN-TRANSIT;;;
5120;5030;IN-TRANSIT;;;
5120;5040;IN-TRANSIT;;;
5120;5050;IN-TRANSIT;;;
5120;5060;IN-TRANSIT;;;
5120;5070;IN-TRANSIT;;;
5120;5080;IN-TRANSIT;;;
5120;5090;IN-TRANSIT;;;
5120;50A0;IN-TRANSIT;;;
5120;5300;IN-TRANSIT;;;
5120;5600;IN-TRANSIT;;;
5120;5700;IN-TRANSIT;;;
5120;5800;IN-TRANSIT;;;
5120;5900;IN-TRANSIT;;;
5120;5A20;IN-TRANSIT;;;
5120;M_VIRTUAL;IN-TRANSIT;;;
5120;5000;IN-TRANSIT;;;
5120;5010;IN-TRANSIT;;;
5120;ON-BOARD;IN-TRANSIT;;;
5130;5110;IN-TRANSIT;;;
5130;5120;IN-TRANSIT;;;
5130;5140;IN-TRANSIT;;;
5130;5150;IN-TRANSIT;;;
5130;5160;IN-TRANSIT;;;
5130;5170;IN-TRANSIT;;;
5130;5180;IN-TRANSIT;;;
5130;5190;IN-TRANSIT;;;
5130;51C0;IN-TRANSIT;;;
5130;51D0;IN-TRANSIT;;;
5130;51E0;IN-TRANSIT;;;
5130;51H0;IN-TRANSIT;;;
5130;51K0;IN-TRANSIT;;;
5130;51M0;IN-TRANSIT;;;
5130;51R0;IN-TRANSIT;;;
5130;51S0;IN-TRANSIT;;;
5130;51U0;IN-TRANSIT;;;
5130;51V0;IN-TRANSIT;;;
5130;5310;IN-TRANSIT;;;
5130;5330;IN-TRANSIT;;;
5130;5430;IN-TRANSIT;;;
5130;5440;IN-TRANSIT;;;
5130;5480;IN-TRANSIT;;;
5130;54E0;IN-TRANSIT;;;
5130;5510;IN-TRANSIT;;;
5130;5550;IN-TRANSIT;;;
5130;5570;IN-TRANSIT;;;
5130;5590;IN-TRANSIT;;;
5130;55M0;IN-TRANSIT;;;
5130;5630;IN-TRANSIT;;;
5130;5670;IN-TRANSIT;;;
5130;5680;IN-TRANSIT;;;
5130;5690;IN-TRANSIT;;;
5130;56B0;IN-TRANSIT;;;
5130;5710;IN-TRANSIT;;;
5130;5730;IN-TRANSIT;;;
5130;5790;IN-TRANSIT;;;
5130;57C0;IN-TRANSIT;;;
5130;5830;IN-TRANSIT;;;
5130;5860;IN-TRANSIT;;;
5130;5890;IN-TRANSIT;;;
5130;5970;IN-TRANSIT;;;
5130;5A50;IN-TRANSIT;;;
5130;5C10;IN-TRANSIT;;;
5130;5C30;IN-TRANSIT;;;
5130;5C40;IN-TRANSIT;;;
5130;5C50;IN-TRANSIT;;;
5130;5D00;IN-TRANSIT;;;
5130;5MA0;IN-TRANSIT;;;
5130;MT_DDL;IN-TRANSIT;;;
5130;5200;IN-TRANSIT;OWN;PICKUP;
5130;5210;IN-TRANSIT;OWN;PICKUP;
5130;5220;IN-TRANSIT;OWN;PICKUP;
5130;5230;IN-TRANSIT;OWN;PICKUP;
5130;5240;IN-TRANSIT;OWN;PICKUP;
5130;5250;IN-TRANSIT;OWN;PICKUP;
5130;5260;IN-TRANSIT;OWN;PICKUP;
5130;5280;IN-TRANSIT;OWN;PICKUP;
5130;5290;IN-TRANSIT;OWN;PICKUP;
5130;52B0;IN-TRANSIT;OWN;PICKUP;
5130;52C0;IN-TRANSIT;OWN;PICKUP;
5130;52D0;IN-TRANSIT;OWN;PICKUP;
5130;52E0;IN-TRANSIT;OWN;PICKUP;
5130;52H0;IN-TRANSIT;OWN;PICKUP;
5130;52K0;IN-TRANSIT;OWN;PICKUP;
5130;52M0;IN-TRANSIT;OWN;PICKUP;
5130;52P0;IN-TRANSIT;OWN;PICKUP;
5130;52R0;IN-TRANSIT;OWN;PICKUP;
5130;52T0;IN-TRANSIT;OWN;PICKUP;
5130;52V0;IN-TRANSIT;OWN;PICKUP;
5130;5320;IN-TRANSIT;OWN;PICKUP;
5130;5340;IN-TRANSIT;OWN;PICKUP;
5130;5380;IN-TRANSIT;OWN;PICKUP;
5130;5400;IN-TRANSIT;OWN;PICKUP;
5130;5410;IN-TRANSIT;OWN;PICKUP;
5130;5420;IN-TRANSIT;OWN;PICKUP;
5130;5450;IN-TRANSIT;OWN;PICKUP;
5130;5460;IN-TRANSIT;OWN;PICKUP;
5130;5490;IN-TRANSIT;OWN;PICKUP;
5130;5500;IN-TRANSIT;OWN;PICKUP;
5130;5520;IN-TRANSIT;OWN;PICKUP;
5130;5540;IN-TRANSIT;OWN;PICKUP;
5130;5560;IN-TRANSIT;OWN;PICKUP;
5130;5580;IN-TRANSIT;OWN;PICKUP;
5130;55C0;IN-TRANSIT;OWN;PICKUP;
5130;55E0;IN-TRANSIT;OWN;PICKUP;
5130;55F0;IN-TRANSIT;OWN;PICKUP;
5130;55G0;IN-TRANSIT;OWN;PICKUP;
5130;55H0;IN-TRANSIT;OWN;PICKUP;
5130;55K0;IN-TRANSIT;OWN;PICKUP;
5130;55N0;IN-TRANSIT;OWN;PICKUP;
5130;55P0;IN-TRANSIT;OWN;PICKUP;
5130;55S0;IN-TRANSIT;OWN;PICKUP;
5130;5610;IN-TRANSIT;OWN;PICKUP;
5130;5620;IN-TRANSIT;OWN;PICKUP;
5130;5640;IN-TRANSIT;OWN;PICKUP;
5130;5650;IN-TRANSIT;OWN;PICKUP;
5130;5660;IN-TRANSIT;OWN;PICKUP;
5130;5720;IN-TRANSIT;OWN;PICKUP;
5130;5740;IN-TRANSIT;OWN;PICKUP;
5130;5750;IN-TRANSIT;OWN;PICKUP;
5130;5760;IN-TRANSIT;OWN;PICKUP;
5130;57B0;IN-TRANSIT;OWN;PICKUP;
5130;57D0;IN-TRANSIT;OWN;PICKUP;
5130;5810;IN-TRANSIT;OWN;PICKUP;
5130;5820;IN-TRANSIT;OWN;PICKUP;
5130;5840;IN-TRANSIT;OWN;PICKUP;
5130;5850;IN-TRANSIT;OWN;PICKUP;
5130;5870;IN-TRANSIT;OWN;PICKUP;
5130;5880;IN-TRANSIT;OWN;PICKUP;
5130;5920;IN-TRANSIT;OWN;PICKUP;
5130;5930;IN-TRANSIT;OWN;PICKUP;
5130;5950;IN-TRANSIT;OWN;PICKUP;
5130;5020;IN-TRANSIT;;;
5130;5030;IN-TRANSIT;;;
5130;5040;IN-TRANSIT;;;
5130;5050;IN-TRANSIT;;;
5130;5060;IN-TRANSIT;;;
5130;5070;IN-TRANSIT;;;
5130;5080;IN-TRANSIT;;;
5130;5090;IN-TRANSIT;;;
5130;50A0;IN-TRANSIT;;;
5130;5300;IN-TRANSIT;;;
5130;5600;IN-TRANSIT;;;
5130;5700;IN-TRANSIT;;;
5130;5800;IN-TRANSIT;;;
5130;5900;IN-TRANSIT;;;
5130;5A20;IN-TRANSIT;;;
5130;M_VIRTUAL;IN-TRANSIT;;;
5130;5000;IN-TRANSIT;;;
5130;5010;IN-TRANSIT;;;
5130;ON-BOARD;IN-TRANSIT;;;
5140;5110;IN-TRANSIT;;;
5140;5120;IN-TRANSIT;;;
5140;5130;IN-TRANSIT;;;
5140;5150;IN-TRANSIT;;;
5140;5160;IN-TRANSIT;;;
5140;5170;IN-TRANSIT;;;
5140;5180;IN-TRANSIT;;;
5140;5190;IN-TRANSIT;;;
5140;51C0;IN-TRANSIT;;;
5140;51D0;IN-TRANSIT;;;
5140;51E0;IN-TRANSIT;;;
5140;51H0;IN-TRANSIT;;;
5140;51K0;IN-TRANSIT;;;
5140;51M0;IN-TRANSIT;;;
5140;51R0;IN-TRANSIT;;;
5140;51S0;IN-TRANSIT;;;
5140;51U0;IN-TRANSIT;;;
5140;51V0;IN-TRANSIT;;;
5140;5310;IN-TRANSIT;;;
5140;5330;IN-TRANSIT;;;
5140;5430;IN-TRANSIT;;;
5140;5440;IN-TRANSIT;;;
5140;5480;IN-TRANSIT;;;
5140;54E0;IN-TRANSIT;;;
5140;5510;IN-TRANSIT;;;
5140;5550;IN-TRANSIT;;;
5140;5570;IN-TRANSIT;;;
5140;5590;IN-TRANSIT;;;
5140;55M0;IN-TRANSIT;;;
5140;5630;IN-TRANSIT;;;
5140;5670;IN-TRANSIT;;;
5140;5680;IN-TRANSIT;;;
5140;5690;IN-TRANSIT;;;
5140;56B0;IN-TRANSIT;;;
5140;5710;IN-TRANSIT;;;
5140;5730;IN-TRANSIT;;;
5140;5790;IN-TRANSIT;;;
5140;57C0;IN-TRANSIT;;;
5140;5830;IN-TRANSIT;;;
5140;5860;IN-TRANSIT;;;
5140;5890;IN-TRANSIT;;;
5140;5970;IN-TRANSIT;;;
5140;5A50;IN-TRANSIT;;;
5140;5C10;IN-TRANSIT;;;
5140;5C30;IN-TRANSIT;;;
5140;5C40;IN-TRANSIT;;;
5140;5C50;IN-TRANSIT;;;
5140;5D00;IN-TRANSIT;;;
5140;5MA0;IN-TRANSIT;;;
5140;MT_DDL;IN-TRANSIT;;;
5140;5200;IN-TRANSIT;OWN;PICKUP;
5140;5210;IN-TRANSIT;OWN;PICKUP;
5140;5220;IN-TRANSIT;OWN;PICKUP;
5140;5230;IN-TRANSIT;OWN;PICKUP;
5140;5240;IN-TRANSIT;OWN;PICKUP;
5140;5250;IN-TRANSIT;OWN;PICKUP;
5140;5260;IN-TRANSIT;OWN;PICKUP;
5140;5280;IN-TRANSIT;OWN;PICKUP;
5140;5290;IN-TRANSIT;OWN;PICKUP;
5140;52B0;IN-TRANSIT;OWN;PICKUP;
5140;52C0;IN-TRANSIT;OWN;PICKUP;
5140;52D0;IN-TRANSIT;OWN;PICKUP;
5140;52E0;IN-TRANSIT;OWN;PICKUP;
5140;52H0;IN-TRANSIT;OWN;PICKUP;
5140;52K0;IN-TRANSIT;OWN;PICKUP;
5140;52M0;IN-TRANSIT;OWN;PICKUP;
5140;52P0;IN-TRANSIT;OWN;PICKUP;
5140;52R0;IN-TRANSIT;OWN;PICKUP;
5140;52T0;IN-TRANSIT;OWN;PICKUP;
5140;52V0;IN-TRANSIT;OWN;PICKUP;
5140;5320;IN-TRANSIT;OWN;PICKUP;
5140;5340;IN-TRANSIT;OWN;PICKUP;
5140;5380;IN-TRANSIT;OWN;PICKUP;
5140;5400;IN-TRANSIT;OWN;PICKUP;
5140;5410;IN-TRANSIT;OWN;PICKUP;
5140;5420;IN-TRANSIT;OWN;PICKUP;
5140;5450;IN-TRANSIT;OWN;PICKUP;
5140;5460;IN-TRANSIT;OWN;PICKUP;
5140;5490;IN-TRANSIT;OWN;PICKUP;
5140;5500;IN-TRANSIT;OWN;PICKUP;
5140;5520;IN-TRANSIT;OWN;PICKUP;
5140;5540;IN-TRANSIT;OWN;PICKUP;
5140;5560;IN-TRANSIT;OWN;PICKUP;
5140;5580;IN-TRANSIT;OWN;PICKUP;
5140;55C0;IN-TRANSIT;OWN;PICKUP;
5140;55E0;IN-TRANSIT;OWN;PICKUP;
5140;55F0;IN-TRANSIT;OWN;PICKUP;
5140;55G0;IN-TRANSIT;OWN;PICKUP;
5140;55H0;IN-TRANSIT;OWN;PICKUP;
5140;55K0;IN-TRANSIT;OWN;PICKUP;
5140;55N0;IN-TRANSIT;OWN;PICKUP;
5140;55P0;IN-TRANSIT;OWN;PICKUP;
5140;55S0;IN-TRANSIT;OWN;PICKUP;
5140;5610;IN-TRANSIT;OWN;PICKUP;
5140;5620;IN-TRANSIT;OWN;PICKUP;
5140;5640;IN-TRANSIT;OWN;PICKUP;
5140;5650;IN-TRANSIT;OWN;PICKUP;
5140;5660;IN-TRANSIT;OWN;PICKUP;
5140;5720;IN-TRANSIT;OWN;PICKUP;
5140;5740;IN-TRANSIT;OWN;PICKUP;
5140;5750;IN-TRANSIT;OWN;PICKUP;
5140;5760;IN-TRANSIT;OWN;PICKUP;
5140;57B0;IN-TRANSIT;OWN;PICKUP;
5140;57D0;IN-TRANSIT;OWN;PICKUP;
5140;5810;IN-TRANSIT;OWN;PICKUP;
5140;5820;IN-TRANSIT;OWN;PICKUP;
5140;5840;IN-TRANSIT;OWN;PICKUP;
5140;5850;IN-TRANSIT;OWN;PICKUP;
5140;5870;IN-TRANSIT;OWN;PICKUP;
5140;5880;IN-TRANSIT;OWN;PICKUP;
5140;5920;IN-TRANSIT;OWN;PICKUP;
5140;5930;IN-TRANSIT;OWN;PICKUP;
5140;5950;IN-TRANSIT;OWN;PICKUP;
5140;5020;IN-TRANSIT;;;
5140;5030;IN-TRANSIT;;;
5140;5040;IN-TRANSIT;;;
5140;5050;IN-TRANSIT;;;
5140;5060;IN-TRANSIT;;;
5140;5070;IN-TRANSIT;;;
5140;5080;IN-TRANSIT;;;
5140;5090;IN-TRANSIT;;;
5140;50A0;IN-TRANSIT;;;
5140;5300;IN-TRANSIT;;;
5140;5600;IN-TRANSIT;;;
5140;5700;IN-TRANSIT;;;
5140;5800;IN-TRANSIT;;;
5140;5900;IN-TRANSIT;;;
5140;5A20;IN-TRANSIT;;;
5140;M_VIRTUAL;IN-TRANSIT;;;
5140;5000;IN-TRANSIT;;;
5140;5010;IN-TRANSIT;;;
5140;ON-BOARD;IN-TRANSIT;;;
5150;5110;IN-TRANSIT;;;
5150;5120;IN-TRANSIT;;;
5150;5130;IN-TRANSIT;;;
5150;5140;IN-TRANSIT;;;
5150;5160;IN-TRANSIT;;;
5150;5170;IN-TRANSIT;;;
5150;5180;IN-TRANSIT;;;
5150;5190;IN-TRANSIT;;;
5150;51C0;IN-TRANSIT;;;
5150;51D0;IN-TRANSIT;;;
5150;51E0;IN-TRANSIT;;;
5150;51H0;IN-TRANSIT;;;
5150;51K0;IN-TRANSIT;;;
5150;51M0;IN-TRANSIT;;;
5150;51R0;IN-TRANSIT;;;
5150;51S0;IN-TRANSIT;;;
5150;51U0;IN-TRANSIT;;;
5150;51V0;IN-TRANSIT;;;
5150;5310;IN-TRANSIT;;;
5150;5330;IN-TRANSIT;;;
5150;5430;IN-TRANSIT;;;
5150;5440;IN-TRANSIT;;;
5150;5480;IN-TRANSIT;;;
5150;54E0;IN-TRANSIT;;;
5150;5510;IN-TRANSIT;;;
5150;5550;IN-TRANSIT;;;
5150;5570;IN-TRANSIT;;;
5150;5590;IN-TRANSIT;;;
5150;55M0;IN-TRANSIT;;;
5150;5630;IN-TRANSIT;;;
5150;5670;IN-TRANSIT;;;
5150;5680;IN-TRANSIT;;;
5150;5690;IN-TRANSIT;;;
5150;56B0;IN-TRANSIT;;;
5150;5710;IN-TRANSIT;;;
5150;5730;IN-TRANSIT;;;
5150;5790;IN-TRANSIT;;;
5150;57C0;IN-TRANSIT;;;
5150;5830;IN-TRANSIT;;;
5150;5860;IN-TRANSIT;;;
5150;5890;IN-TRANSIT;;;
5150;5970;IN-TRANSIT;;;
5150;5A50;IN-TRANSIT;;;
5150;5C10;IN-TRANSIT;;;
5150;5C30;IN-TRANSIT;;;
5150;5C40;IN-TRANSIT;;;
5150;5C50;IN-TRANSIT;;;
5150;5D00;IN-TRANSIT;;;
5150;5MA0;IN-TRANSIT;;;
5150;MT_DDL;IN-TRANSIT;;;
5150;5200;IN-TRANSIT;OWN;PICKUP;
5150;5210;IN-TRANSIT;OWN;PICKUP;
5150;5220;IN-TRANSIT;OWN;PICKUP;
5150;5230;IN-TRANSIT;OWN;PICKUP;
5150;5240;IN-TRANSIT;OWN;PICKUP;
5150;5250;IN-TRANSIT;OWN;PICKUP;
5150;5260;IN-TRANSIT;OWN;PICKUP;
5150;5280;IN-TRANSIT;OWN;PICKUP;
5150;5290;IN-TRANSIT;OWN;PICKUP;
5150;52B0;IN-TRANSIT;OWN;PICKUP;
5150;52C0;IN-TRANSIT;OWN;PICKUP;
5150;52D0;IN-TRANSIT;OWN;PICKUP;
5150;52E0;IN-TRANSIT;OWN;PICKUP;
5150;52H0;IN-TRANSIT;OWN;PICKUP;
5150;52K0;IN-TRANSIT;OWN;PICKUP;
5150;52M0;IN-TRANSIT;OWN;PICKUP;
5150;52P0;IN-TRANSIT;OWN;PICKUP;
5150;52R0;IN-TRANSIT;OWN;PICKUP;
5150;52T0;IN-TRANSIT;OWN;PICKUP;
5150;52V0;IN-TRANSIT;OWN;PICKUP;
5150;5320;IN-TRANSIT;OWN;PICKUP;
5150;5340;IN-TRANSIT;OWN;PICKUP;
5150;5380;IN-TRANSIT;OWN;PICKUP;
5150;5400;IN-TRANSIT;OWN;PICKUP;
5150;5410;IN-TRANSIT;OWN;PICKUP;
5150;5420;IN-TRANSIT;OWN;PICKUP;
